U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.071555464,-0.691610251,0.17819811,0.389978694,0.893459467,0.496809866,0.382797165,1.196637519
-0.612565535,0.071555464,-0.691610251,0.17819811,0.353525807,0.893459467,0.496809866,0.382797165
0.481557773,-0.612565535,0.071555464,-0.691610251,1.042970285,0.353525807,0.893459467,0.496809866
-0.417932836,0.481557773,-0.612565535,0.071555464,0.240532839,1.042970285,0.353525807,0.893459467
0.916420829,-0.417932836,0.481557773,-0.612565535,1.16059028,0.240532839,1.042970285,0.353525807
0.625205396,0.916420829,-0.417932836,0.481557773,0.34421158,1.16059028,0.240532839,1.042970285
-0.553170915,0.625205396,0.916420829,-0.417932836,0.418076158,0.34421158,1.16059028,0.240532839
-0.592355775,-0.553170915,0.625205396,0.916420829,0.723043075,0.418076158,0.34421158,1.16059028
0.878699537,-0.592355775,-0.553170915,0.625205396,0.97775016,0.723043075,0.418076158,0.34421158
-0.898225082,0.878699537,-0.592355775,-0.553170915,0.017458906,0.97775016,0.723043075,0.418076158
0.627402551,-0.898225082,0.878699537,-0.592355775,1.409158839,0.017458906,0.97775016,0.723043075
-0.97643716,0.627402551,-0.898225082,0.878699537,-0.01724742,1.409158839,0.017458906,0.97775016
-0.828543475,-0.97643716,0.627402551,-0.898225082,1.103345394,-0.01724742,1.409158839,0.017458906
0.432681657,-0.828543475,-0.97643716,0.627402551,0.832166547,1.103345394,-0.01724742,1.409158839
0.965558362,0.432681657,-0.828543475,-0.97643716,0.657387003,0.832166547,1.103345394,-0.01724742
0.161034924,0.965558362,0.432681657,-0.828543475,0.353950606,0.657387003,0.832166547,1.103345394
-0.898138784,0.161034924,0.965558362,0.432681657,0.465734207,0.353950606,0.657387003,0.832166547
0.302791745,-0.898138784,0.161034924,0.965558362,1.027391507,0.465734207,0.353950606,0.657387003
-0.337592163,0.302791745,-0.898138784,0.161034924,0.318009078,1.027391507,0.465734207,0.353950606
-0.607509292,-0.337592163,0.302791745,-0.898138784,0.708120441,0.318009078,1.027391507,0.465734207
-0.78479328,-0.607509292,-0.337592163,0.302791745,0.571493278,0.708120441,0.318009078,1.027391507
0.06917216,-0.78479328,-0.607509292,-0.337592163,0.889068458,0.571493278,0.708120441,0.318009078
-0.988854515,0.06917216,-0.78479328,-0.607509292,0.261396164,0.889068458,0.571493278,0.708120441
-0.863395114,-0.988854515,0.06917216,-0.78479328,0.873579925,0.261396164,0.889068458,0.571493278
-0.445593166,-0.863395114,-0.988854515,0.06917216,0.681357815,0.873579925,0.261396164,0.889068458
0.968717826,-0.445593166,-0.863395114,-0.988854515,0.970614805,0.681357815,0.873579925,0.261396164
-0.22253687,0.968717826,-0.445593166,-0.863395114,0.161206279,0.970614805,0.681357815,0.873579925
0.180754639,-0.22253687,0.968717826,-0.445593166,0.973123156,0.161206279,0.970614805,0.681357815
0.173240962,0.180754639,-0.22253687,0.968717826,0.495894585,0.973123156,0.161206279,0.970614805
-0.33135009,0.173240962,0.180754639,-0.22253687,0.533686492,0.495894585,0.973123156,0.161206279
0.282441735,-0.33135009,0.173240962,0.180754639,0.822039199,0.533686492,0.495894585,0.973123156
-0.688971182,0.282441735,-0.33135009,0.173240962,0.291860297,0.822039199,0.533686492,0.495894585
0.322108138,-0.688971182,0.282441735,-0.33135009,1.061295898,0.291860297,0.822039199,0.533686492
0.437615579,0.322108138,-0.688971182,0.282441735,0.497903162,1.061295898,0.291860297,0.822039199
-0.474152641,0.437615579,0.322108138,-0.688971182,0.417777066,0.497903162,1.061295898,0.291860297
-0.091186219,-0.474152641,0.437615579,0.322108138,0.824778745,0.417777066,0.497903162,1.061295898
0.667092336,-0.091186219,-0.474152641,0.437615579,0.742140593,0.824778745,0.417777066,0.497903162
0.040352702,0.667092336,-0.091186219,-0.474152641,0.383966961,0.742140593,0.824778745,0.417777066
0.674876588,0.040352702,0.667092336,-0.091186219,0.879173938,0.383966961,0.742140593,0.824778745
0.389031281,0.674876588,0.040352702,0.667092336,0.426943561,0.879173938,0.383966961,0.742140593
-0.605895835,0.389031281,0.674876588,0.040352702,0.432615222,0.426943561,0.879173938,0.383966961
-0.907159655,-0.605895835,0.389031281,0.674876588,0.653002971,0.432615222,0.426943561,0.879173938
0.667745769,-0.907159655,-0.605895835,0.389031281,1.044043929,0.653002971,0.432615222,0.426943561
-0.810638238,0.667745769,-0.907159655,-0.605895835,0.086242986,1.044043929,0.653002971,0.432615222
-0.048575194,-0.810638238,0.667745769,-0.907159655,1.151652006,0.086242986,1.044043929,0.653002971
-0.672762474,-0.048575194,-0.810638238,0.667745769,0.311141109,1.151652006,0.086242986,1.044043929
-0.351926877,-0.672762474,-0.048575194,-0.810638238,0.876541437,0.311141109,1.151652006,0.086242986
-0.803680506,-0.351926877,-0.672762474,-0.048575194,0.437553177,0.876541437,0.311141109,1.151652006
0.979999488,-0.803680506,-0.351926877,-0.672762474,1.181730465,0.437553177,0.876541437,0.311141109
0.787862218,0.979999488,-0.803680506,-0.351926877,0.361317469,1.181730465,0.437553177,0.876541437
-0.25204522,0.787862218,0.979999488,-0.803680506,0.435212537,0.361317469,1.181730465,0.437553177
-0.941249462,-0.25204522,0.787862218,0.979999488,0.537062115,0.435212537,0.361317469,1.181730465
-0.340380514,-0.941249462,-0.25204522,0.787862218,0.847871505,0.537062115,0.435212537,0.361317469
-0.203331827,-0.340380514,-0.941249462,-0.25204522,0.592444367,0.847871505,0.537062115,0.435212537
0.741899689,-0.203331827,-0.340380514,-0.941249462,0.874439893,0.592444367,0.847871505,0.537062115
0.013281673,0.741899689,-0.203331827,-0.340380514,0.314243212,0.874439893,0.592444367,0.847871505
-0.3612791,0.013281673,0.741899689,-0.203331827,0.666589895,0.314243212,0.874439893,0.592444367
0.413815092,-0.3612791,0.013281673,0.741899689,0.811865142,0.666589895,0.314243212,0.874439893
-0.111931632,0.413815092,-0.3612791,0.013281673,0.399790021,0.811865142,0.666589895,0.314243212
0.993302109,-0.111931632,0.413815092,-0.3612791,0.99629788,0.399790021,0.811865142,0.666589895
-0.564953753,0.993302109,-0.111931632,0.413815092,0.061698175,0.99629788,0.399790021,0.811865142
-0.281431233,-0.564953753,0.993302109,-0.111931632,1.041015591,0.061698175,0.99629788,0.399790021
0.887576343,-0.281431233,-0.564953753,0.993302109,0.796275617,1.041015591,0.061698175,0.99629788
0.228797586,0.887576343,-0.281431233,-0.564953753,0.347633934,0.796275617,1.041015591,0.061698175
0.32749624,0.228797586,0.887576343,-0.281431233,0.755276058,0.347633934,0.796275617,1.041015591
-0.054028448,0.32749624,0.228797586,0.887576343,0.457954972,0.755276058,0.347633934,0.796275617
-0.119121474,-0.054028448,0.32749624,0.228797586,0.672320405,0.457954972,0.755276058,0.347633934
-0.140990232,-0.119121474,-0.054028448,0.32749624,0.598460419,0.672320405,0.457954972,0.755276058
-0.787498553,-0.140990232,-0.119121474,-0.054028448,0.471024409,0.598460419,0.672320405,0.457954972
0.078966496,-0.787498553,-0.140990232,-0.119121474,0.935789563,0.471024409,0.598460419,0.672320405
0.744065333,0.078966496,-0.787498553,-0.140990232,0.678911461,0.935789563,0.471024409,0.598460419
0.632567678,0.744065333,0.078966496,-0.787498553,0.530546343,0.678911461,0.935789563,0.471024409
-0.074493626,0.632567678,0.744065333,0.078966496,0.444967754,0.530546343,0.678911461,0.935789563
0.030193545,-0.074493626,0.632567678,0.744065333,0.72195344,0.444967754,0.530546343,0.678911461
-0.087085661,0.030193545,-0.074493626,0.632567678,0.549906316,0.72195344,0.444967754,0.530546343
-0.611123646,-0.087085661,0.030193545,-0.074493626,0.518545074,0.549906316,0.72195344,0.444967754
0.721297034,-0.611123646,-0.087085661,0.030193545,1.022186421,0.518545074,0.549906316,0.72195344
-0.965119083,0.721297034,-0.611123646,-0.087085661,0.036845368,1.022186421,0.518545074,0.549906316
-0.315882805,-0.965119083,0.721297034,-0.611123646,1.175028994,0.036845368,1.022186421,0.518545074
-0.471602715,-0.315882805,-0.965119083,0.721297034,0.436628149,1.175028994,0.036845368,1.022186421
-0.705621559,-0.471602715,-0.315882805,-0.965119083,0.661149771,0.436628149,1.175028994,0.036845368
0.900956127,-0.705621559,-0.471602715,-0.315882805,1.038918178,0.661149771,0.436628149,1.175028994
-0.362549475,0.900956127,-0.705621559,-0.471602715,0.129531963,1.038918178,0.661149771,0.436628149
0.683667256,-0.362549475,0.900956127,-0.705621559,1.165004102,0.129531963,1.038918178,0.661149771
0.317020133,0.683667256,-0.362549475,0.900956127,0.336047746,1.165004102,0.129531963,1.038918178
-0.330727569,0.317020133,0.683667256,-0.362549475,0.570688313,0.336047746,1.165004102,0.129531963
-0.92674774,-0.330727569,0.317020133,0.683667256,0.504194888,0.570688313,0.336047746,1.165004102
0.011758919,-0.92674774,-0.330727569,0.317020133,0.945771524,0.504194888,0.570688313,0.336047746
0.218521724,0.011758919,-0.92674774,-0.330727569,0.56503771,0.945771524,0.504194888,0.570688313
0.330728831,0.218521724,0.011758919,-0.92674774,0.65608793,0.56503771,0.945771524,0.504194888
-0.825561352,0.330728831,0.218521724,0.011758919,0.298223685,0.65608793,0.56503771,0.945771524
-0.65727325,-0.825561352,0.330728831,0.218521724,0.853633375,0.298223685,0.65608793,0.56503771
0.989412349,-0.65727325,-0.825561352,0.330728831,0.984016069,0.853633375,0.298223685,0.65608793
0.144087503,0.989412349,-0.65727325,-0.825561352,0.243226347,0.984016069,0.853633375,0.298223685
0.965580569,0.144087503,0.989412349,-0.65727325,1.002527649,0.243226347,0.984016069,0.853633375
-0.528688676,0.965580569,0.144087503,0.989412349,0.077522545,1.002527649,0.243226347,0.984016069
0.196296286,-0.528688676,0.965580569,0.144087503,1.135735502,0.077522545,1.002527649,0.243226347
0.845159973,0.196296286,-0.528688676,0.965580569,0.620623881,1.135735502,0.077522545,1.002527649
-0.765964733,0.845159973,0.196296286,-0.528688676,0.172007144,0.620623881,1.135735502,0.077522545
-0.211323824,-0.765964733,0.845159973,0.196296286,1.030195584,0.172007144,0.620623881,1.135735502
0.583272279,-0.211323824,-0.765964733,0.845159973,0.701778597,1.030195584,0.172007144,0.620623881
0.811838187,0.583272279,-0.211323824,-0.765964733,0.615598369,0.701778597,1.030195584,0.172007144
-0.64576584,0.811838187,0.583272279,-0.211323824,0.213972799,0.615598369,0.701778597,1.030195584
-0.770251763,-0.64576584,0.811838187,0.583272279,0.824908497,0.213972799,0.615598369,0.701778597
-0.938306958,-0.770251763,-0.64576584,0.811838187,0.54447147,0.824908497,0.213972799,0.615598369
-0.362522339,-0.938306958,-0.770251763,-0.64576584,0.838332187,0.54447147,0.824908497,0.213972799
0.7190145,-0.362522339,-0.938306958,-0.770251763,0.832481654,0.838332187,0.54447147,0.824908497
-0.330780313,0.7190145,-0.362522339,-0.938306958,0.247308627,0.832481654,0.838332187,0.54447147
-0.048531685,-0.330780313,0.7190145,-0.362522339,0.888827368,0.247308627,0.832481654,0.838332187
0.888107704,-0.048531685,-0.330780313,0.7190145,0.76601544,0.888827368,0.247308627,0.832481654
-0.932695142,0.888107704,-0.048531685,-0.330780313,0.066640368,0.76601544,0.888827368,0.247308627
0.263544662,-0.932695142,0.888107704,-0.048531685,1.283217822,0.066640368,0.76601544,0.888827368
0.625893805,0.263544662,-0.932695142,0.888107704,0.515388414,1.283217822,0.066640368,0.76601544
0.017837627,0.625893805,0.263544662,-0.932695142,0.476588088,0.515388414,1.283217822,0.066640368
0.941672769,0.017837627,0.625893805,0.263544662,0.907303845,0.476588088,0.515388414,1.283217822
0.736433885,0.941672769,0.017837627,0.625893805,0.425906952,0.907303845,0.476588088,0.515388414
-0.522407856,0.736433885,0.941672769,0.017837627,0.349775903,0.425906952,0.907303845,0.476588088
-0.31155141,-0.522407856,0.736433885,0.941672769,0.819698227,0.349775903,0.425906952,0.907303845
-0.907036258,-0.31155141,-0.522407856,0.736433885,0.416248027,0.819698227,0.349775903,0.425906952
0.135493048,-0.907036258,-0.31155141,-0.522407856,1.01207515,0.416248027,0.819698227,0.349775903
0.169558653,0.135493048,-0.907036258,-0.31155141,0.498741078,1.01207515,0.416248027,0.819698227
-0.933895734,0.169558653,0.135493048,-0.907036258,0.382885128,0.498741078,1.01207515,0.416248027
0.673677504,-0.933895734,0.169558653,0.135493048,1.171713958,0.382885128,0.498741078,1.01207515
0.317517242,0.673677504,-0.933895734,0.169558653,0.337741857,1.171713958,0.382885128,0.498741078
0.845183146,0.317517242,0.673677504,-0.933895734,0.863568992,0.337741857,1.171713958,0.382885128
0.874447706,0.845183146,0.317517242,0.673677504,0.501661747,0.863568992,0.337741857,1.171713958
-0.956299569,0.874447706,0.845183146,0.317517242,0.164519726,0.501661747,0.863568992,0.337741857
-0.822302597,-0.956299569,0.874447706,0.845183146,0.940037331,0.164519726,0.501661747,0.863568992
-0.626699745,-0.822302597,-0.956299569,0.874447706,0.605469841,0.940037331,0.164519726,0.501661747
0.806765589,-0.626699745,-0.822302597,-0.956299569,1.012571944,0.605469841,0.940037331,0.164519726
0.719911214,0.806765589,-0.626699745,-0.822302597,0.434824774,1.012571944,0.605469841,0.940037331
0.112356284,0.719911214,0.806765589,-0.626699745,0.509064922,0.434824774,1.012571944,0.605469841
-0.514049382,0.112356284,0.719911214,0.806765589,0.500442783,0.509064922,0.434824774,1.012571944
0.761851193,-0.514049382,0.112356284,0.719911214,1.011147545,0.500442783,0.509064922,0.434824774
0.290796087,0.761851193,-0.514049382,0.112356284,0.341372225,1.011147545,0.500442783,0.509064922
-0.392039293,0.290796087,0.761851193,-0.514049382,0.560256574,0.341372225,1.011147545,0.500442783
-0.062375902,-0.392039293,0.290796087,0.761851193,0.742938041,0.560256574,0.341372225,1.011147545
-0.331116237,-0.062375902,-0.392039293,0.290796087,0.509677572,0.742938041,0.560256574,0.341372225
-0.274461415,-0.331116237,-0.062375902,-0.392039293,0.693112613,0.509677572,0.742938041,0.560256574
0.51587892,-0.274461415,-0.331116237,-0.062375902,0.801936322,0.693112613,0.509677572,0.742938041
-0.9294933,0.51587892,-0.274461415,-0.331116237,0.167821567,0.801936322,0.693112613,0.509677572
0.798605237,-0.9294933,0.51587892,-0.274461415,1.334794498,0.167821567,0.801936322,0.693112613
-0.602184496,0.798605237,-0.9294933,0.51587892,0.038175524,1.334794498,0.167821567,0.801936322
0.953273603,-0.602184496,0.798605237,-0.9294933,1.382202006,0.038175524,1.334794498,0.167821567
-0.846222813,0.953273603,-0.602184496,0.798605237,-0.077758102,1.382202006,0.038175524,1.334794498
-0.563902836,-0.846222813,0.953273603,-0.602184496,1.19720535,-0.077758102,1.382202006,0.038175524
-0.718901016,-0.563902836,-0.846222813,0.953273603,0.444569193,1.19720535,-0.077758102,1.382202006
-0.221112591,-0.718901016,-0.563902836,-0.846222813,0.852640064,0.444569193,1.19720535,-0.077758102
0.424141853,-0.221112591,-0.718901016,-0.563902836,0.712139496,0.852640064,0.444569193,1.19720535
-0.934706843,0.424141853,-0.221112591,-0.718901016,0.223145292,0.712139496,0.852640064,0.444569193
0.299526321,-0.934706843,0.424141853,-0.221112591,1.172857995,0.223145292,0.712139496,0.852640064
-0.017807974,0.299526321,-0.934706843,0.424141853,0.365913467,1.172857995,0.223145292,0.712139496
0.937021911,-0.017807974,0.299526321,-0.934706843,0.971708669,0.365913467,1.172857995,0.223145292
0.867357002,0.937021911,-0.017807974,0.299526321,0.442906995,0.971708669,0.365913467,1.172857995
-0.406412151,0.867357002,0.937021911,-0.017807974,0.331235223,0.442906995,0.971708669,0.365913467
-0.602945276,-0.406412151,0.867357002,0.937021911,0.722369374,0.331235223,0.442906995,0.971708669
-0.561563869,-0.602945276,-0.406412151,0.867357002,0.621088169,0.722369374,0.331235223,0.442906995
0.960910169,-0.561563869,-0.602945276,-0.406412151,1.025566297,0.621088169,0.722369374,0.331235223
-0.951704944,0.960910169,-0.561563869,-0.602945276,-0.032510188,1.025566297,0.621088169,0.722369374
-0.211709371,-0.951704944,0.960910169,-0.561563869,1.266186755,-0.032510188,1.025566297,0.621088169
-0.506262925,-0.211709371,-0.951704944,0.960910169,0.378216979,1.266186755,-0.032510188,1.025566297
-0.880540731,-0.506262925,-0.211709371,-0.951704944,0.657318851,0.378216979,1.266186755,-0.032510188
-0.442552725,-0.880540731,-0.506262925,-0.211709371,0.756908232,0.657318851,0.378216979,1.266186755
-0.822941264,-0.442552725,-0.880540731,-0.506262925,0.496212193,0.756908232,0.657318851,0.378216979
-0.935922148,-0.822941264,-0.442552725,-0.880540731,0.681256241,0.496212193,0.756908232,0.657318851
0.855878771,-0.935922148,-0.822941264,-0.442552725,1.089539668,0.681256241,0.496212193,0.756908232
-0.72410522,0.855878771,-0.935922148,-0.822941264,0.040784371,1.089539668,0.681256241,0.496212193
0.484891076,-0.72410522,0.855878771,-0.935922148,1.299268148,0.040784371,1.089539668,0.681256241
0.343614435,0.484891076,-0.72410522,0.855878771,0.375357285,1.299268148,0.040784371,1.089539668
0.851800343,0.343614435,0.484891076,-0.72410522,0.836949554,0.375357285,1.299268148,0.040784371
-0.581356097,0.851800343,0.343614435,0.484891076,0.143501636,0.836949554,0.375357285,1.299268148
0.057466248,-0.581356097,0.851800343,0.343614435,1.063280229,0.143501636,0.836949554,0.375357285
-0.59424426,0.057466248,-0.581356097,0.851800343,0.3188642,1.063280229,0.143501636,0.836949554
-0.863571001,-0.59424426,0.057466248,-0.581356097,0.720608706,0.3188642,1.063280229,0.143501636
0.636428695,-0.863571001,-0.59424426,0.057466248,0.999368141,0.720608706,0.3188642,1.063280229
-0.097748264,0.636428695,-0.863571001,-0.59424426,0.28479234,0.999368141,0.720608706,0.3188642
0.625111364,-0.097748264,0.636428695,-0.863571001,0.963938218,0.28479234,0.999368141,0.720608706
-0.118333774,0.625111364,-0.097748264,0.636428695,0.292064134,0.963938218,0.28479234,0.999368141
-0.334783823,-0.118333774,0.625111364,-0.097748264,0.725759566,0.292064134,0.963938218,0.28479234
0.908124798,-0.334783823,-0.118333774,0.625111364,0.906921341,0.725759566,0.292064134,0.963938218
0.942415254,0.908124798,-0.334783823,-0.118333774,0.487571854,0.906921341,0.725759566,0.292064134
-0.158081818,0.942415254,0.908124798,-0.334783823,0.349991405,0.487571854,0.906921341,0.725759566
0.987346353,-0.158081818,0.942415254,0.908124798,1.035006591,0.349991405,0.487571854,0.906921341
-0.237098878,0.987346353,-0.158081818,0.942415254,0.135920275,1.035006591,0.349991405,0.487571854
0.732105363,-0.237098878,0.987346353,-0.158081818,1.134499477,0.135920275,1.035006591,0.349991405
-0.686433554,0.732105363,-0.237098878,0.987346353,0.07725391,1.134499477,0.135920275,1.035006591
-0.300587338,-0.686433554,0.732105363,-0.237098878,1.059069489,0.07725391,1.134499477,0.135920275
-0.17257559,-0.300587338,-0.686433554,0.732105363,0.53268857,1.059069489,0.07725391,1.134499477
0.43616436,-0.17257559,-0.300587338,-0.686433554,0.813262033,0.53268857,1.059069489,0.07725391
0.126793497,0.43616436,-0.17257559,-0.300587338,0.452341339,0.813262033,0.53268857,1.059069489
-0.299838036,0.126793497,0.43616436,-0.17257559,0.575545812,0.452341339,0.813262033,0.53268857
-0.417818312,-0.299838036,0.126793497,0.43616436,0.620197514,0.575545812,0.452341339,0.813262033
-0.030889777,-0.417818312,-0.299838036,0.126793497,0.734831748,0.620197514,0.575545812,0.452341339
0.722054047,-0.030889777,-0.417818312,-0.299838036,0.76620522,0.734831748,0.620197514,0.575545812
0.78044498,0.722054047,-0.030889777,-0.417818312,0.544680652,0.76620522,0.734831748,0.620197514
0.067195286,0.78044498,0.722054047,-0.030889777,0.430048331,0.544680652,0.76620522,0.734831748
0.925021044,0.067195286,0.78044498,0.722054047,0.91037374,0.430048331,0.544680652,0.76620522
0.812943552,0.925021044,0.067195286,0.78044498,0.449187356,0.91037374,0.430048331,0.544680652
-0.252034919,0.812943552,0.925021044,0.067195286,0.383150107,0.449187356,0.91037374,0.430048331
-0.679544103,-0.252034919,0.812943552,0.925021044,0.628711778,0.383150107,0.449187356,0.91037374
0.914433857,-0.679544103,-0.252034919,0.812943552,1.04645387,0.628711778,0.383150107,0.449187356
0.190644791,0.914433857,-0.679544103,-0.252034919,0.261981195,1.04645387,0.628711778,0.383150107
-0.289112528,0.190644791,0.914433857,-0.679544103,0.662933265,0.261981195,1.04645387,0.628711778
-0.771010143,-0.289112528,0.190644791,0.914433857,0.495328265,0.662933265,0.261981195,1.04645387
0.913678857,-0.771010143,-0.289112528,0.190644791,1.128472237,0.495328265,0.662933265,0.261981195
-0.986459403,0.913678857,-0.771010143,-0.289112528,-0.050897956,1.128472237,0.495328265,0.662933265
0.296741296,-0.986459403,0.913678857,-0.771010143,1.423750631,-0.050897956,1.128472237,0.495328265
-0.617541155,0.296741296,-0.986459403,0.913678857,0.169176021,1.423750631,-0.050897956,1.128472237
0.460358199,-0.617541155,0.296741296,-0.986459403,1.155655103,0.169176021,1.423750631,-0.050897956
-0.172173205,0.460358199,-0.617541155,0.296741296,0.282745342,1.155655103,0.169176021,1.423750631
-0.442994466,-0.172173205,0.460358199,-0.617541155,0.720481307,0.282745342,1.155655103,0.169176021
-0.680743956,-0.442994466,-0.172173205,0.460358199,0.543945054,0.720481307,0.282745342,1.155655103
-0.258871075,-0.680743956,-0.442994466,-0.172173205,0.787196861,0.543945054,0.720481307,0.282745342
-0.8401303,-0.258871075,-0.680743956,-0.442994466,0.427164198,0.787196861,0.543945054,0.720481307
-0.706639857,-0.8401303,-0.258871075,-0.680743956,0.776069349,0.427164198,0.787196861,0.543945054
0.644276648,-0.706639857,-0.8401303,-0.258871075,0.936102197,0.776069349,0.427164198,0.787196861
-0.067007866,0.644276648,-0.706639857,-0.8401303,0.3064667,0.936102197,0.776069349,0.427164198
0.82947332,-0.067007866,0.644276648,-0.706639857,0.99289395,0.3064667,0.936102197,0.776069349
-0.64941784,0.82947332,-0.067007866,0.644276648,0.090586391,0.99289395,0.3064667,0.936102197
0.564283605,-0.64941784,0.82947332,-0.067007866,1.252834157,0.090586391,0.99289395,0.3064667
-0.90124642,0.564283605,-0.64941784,0.82947332,0.049288629,1.252834157,0.090586391,0.99289395
-0.483638391,-0.90124642,0.564283605,-0.64941784,1.102490953,0.049288629,1.252834157,0.090586391
0.443766144,-0.483638391,-0.90124642,0.564283605,0.731659357,1.102490953,0.049288629,1.252834157
-0.413367575,0.443766144,-0.483638391,-0.90124642,0.341009045,0.731659357,1.102490953,0.049288629
-0.182079846,-0.413367575,0.443766144,-0.483638391,0.824197436,0.341009045,0.731659357,1.102490953
-0.426477298,-0.182079846,-0.413367575,0.443766144,0.496190906,0.824197436,0.341009045,0.731659357
-0.717094706,-0.426477298,-0.182079846,-0.413367575,0.61703342,0.496190906,0.824197436,0.341009045
0.899278355,-0.717094706,-0.426477298,-0.182079846,1.058364409,0.61703342,0.496190906,0.824197436
-0.157473097,0.899278355,-0.717094706,-0.426477298,0.176670844,1.058364409,0.61703342,0.496190906
0.800850655,-0.157473097,0.899278355,-0.717094706,1.097309933,0.176670844,1.058364409,0.61703342
0.557918152,0.800850655,-0.157473097,0.899278355,0.376025593,1.097309933,0.176670844,1.058364409
0.843939268,0.557918152,0.800850655,-0.157473097,0.770340041,0.376025593,1.097309933,0.176670844
0.120612101,0.843939268,0.557918152,0.800850655,0.341834479,0.770340041,0.376025593,1.097309933
0.557594654,0.120612101,0.843939268,0.557918152,0.848463434,0.341834479,0.770340041,0.376025593
-0.888509227,0.557594654,0.120612101,0.843939268,0.151584171,0.848463434,0.341834479,0.770340041
0.484918558,-0.888509227,0.557594654,0.120612101,1.256151412,0.151584171,0.848463434,0.341834479
-0.4168697,0.484918558,-0.888509227,0.557594654,0.193539671,1.256151412,0.151584171,0.848463434
-0.950214168,-0.4168697,0.484918558,-0.888509227,0.725351324,0.193539671,1.256151412,0.151584171
-0.958199095,-0.950214168,-0.4168697,0.484918558,0.625106578,0.725351324,0.193539671,1.256151412
-0.440489372,-0.958199095,-0.950214168,-0.4168697,0.792681643,0.625106578,0.725351324,0.193539671
0.064255187,-0.440489372,-0.958199095,-0.950214168,0.706034137,0.792681643,0.625106578,0.725351324
0.502643699,0.064255187,-0.440489372,-0.958199095,0.692539111,0.706034137,0.792681643,0.625106578
-0.692634999,0.502643699,0.064255187,-0.440489372,0.266876437,0.692539111,0.706034137,0.792681643
0.913247431,-0.692634999,0.502643699,0.064255187,1.22544532,0.266876437,0.692539111,0.706034137
-0.63954571,0.913247431,-0.692634999,0.502643699,0.015487611,1.22544532,0.266876437,0.692539111
-0.202516176,-0.63954571,0.913247431,-0.692634999,1.125983265,0.015487611,1.22544532,0.266876437
0.083289146,-0.202516176,-0.63954571,0.913247431,0.551947728,1.125983265,0.015487611,1.22544532
-0.688172214,0.083289146,-0.202516176,-0.63954571,0.447321801,0.551947728,1.125983265,0.015487611
0.853192882,-0.688172214,0.083289146,-0.202516176,1.11068123,0.447321801,0.551947728,1.125983265
-0.61178852,0.853192882,-0.688172214,0.083289146,0.064875691,1.11068123,0.447321801,0.551947728
-0.000183579,-0.61178852,0.853192882,-0.688172214,1.122567409,0.064875691,1.11068123,0.447321801
-0.636294771,-0.000183579,-0.61178852,0.853192882,0.312108939,1.122567409,0.064875691,1.11068123
-0.197868072,-0.636294771,-0.000183579,-0.61178852,0.903553253,0.312108939,1.122567409,0.064875691
0.356718298,-0.197868072,-0.636294771,-0.000183579,0.673873342,0.903553253,0.312108939,1.122567409
-0.874268069,0.356718298,-0.197868072,-0.636294771,0.27183426,0.673873342,0.903553253,0.312108939
0.991772746,-0.874268069,0.356718298,-0.197868072,1.296489579,0.27183426,0.673873342,0.903553253
-0.40414317,0.991772746,-0.874268069,0.356718298,0.036879602,1.296489579,0.27183426,0.673873342
0.352620554,-0.40414317,0.991772746,-0.874268069,1.173830216,0.036879602,1.296489579,0.27183426
0.711478802,0.352620554,-0.40414317,0.991772746,0.532101061,1.173830216,0.036879602,1.296489579
-0.62403606,0.711478802,0.352620554,-0.40414317,0.283245802,0.532101061,1.173830216,0.036879602
0.71774662,-0.62403606,0.711478802,0.352620554,1.145921404,0.283245802,0.532101061,1.173830216
0.398906086,0.71774662,-0.62403606,0.711478802,0.350402827,1.145921404,0.283245802,0.532101061
-0.980949582,0.398906086,0.71774662,-0.62403606,0.375610555,0.350402827,1.145921404,0.283245802
0.986001739,-0.980949582,0.398906086,0.71774662,1.267735241,0.375610555,0.350402827,1.145921404
-0.45889814,0.986001739,-0.980949582,0.398906086,0.030443528,1.267735241,0.375610555,0.350402827
0.645212425,-0.45889814,0.986001739,-0.980949582,1.269428447,0.030443528,1.267735241,0.375610555
0.398492033,0.645212425,-0.45889814,0.986001739,0.346698862,1.269428447,0.030443528,1.267735241
0.617905891,0.398492033,0.645212425,-0.45889814,0.777485368,0.346698862,1.269428447,0.030443528
-0.442668168,0.617905891,0.398492033,0.645212425,0.266553727,0.777485368,0.346698862,1.269428447
-0.830140149,-0.442668168,0.617905891,0.398492033,0.714809496,0.266553727,0.777485368,0.346698862
-0.955180392,-0.830140149,-0.442668168,0.617905891,0.593402103,0.714809496,0.266553727,0.777485368
-0.597139013,-0.955180392,-0.830140149,-0.442668168,0.76485734,0.593402103,0.714809496,0.266553727
-0.34663213,-0.597139013,-0.955180392,-0.830140149,0.659101708,0.76485734,0.593402103,0.714809496
-0.134768312,-0.34663213,-0.597139013,-0.955180392,0.673033364,0.659101708,0.76485734,0.593402103
0.19118979,-0.134768312,-0.34663213,-0.597139013,0.685944652,0.673033364,0.659101708,0.76485734
-0.868059522,0.19118979,-0.134768312,-0.34663213,0.318767464,0.685944652,0.673033364,0.659101708
0.672294181,-0.868059522,0.19118979,-0.134768312,1.186775199,0.318767464,0.685944652,0.673033364
